Iteration,Policy_ID,Rank,TOPSIS Score
5852,I_18,31,0.6271932663846981
5852,I_19,32,0.6226685057377458
5852,I_20,43,0.5406751142894142
5852,N_21,22,0.7056689147746362
5852,I_22,19,0.709037275763051
5852,I_23,19,0.709037275763051
5852,I_24,19,0.709037275763051
5852,I_25,28,0.6348035748994841
5852,I_26,28,0.6348035748994841
5852,I_27,28,0.6348035748994841
5852,I_28,15,0.7211639839598812
5852,I_29,15,0.7211639839598812
5852,I_30,15,0.7211639839598812
5852,N_31,45,0.48167652398651467
5852,N_32,46,0.47087876759299685
5852,I_33,44,0.48502892146598864
5852,I_34,12,0.7354428656047324
5852,I_35,35,0.6091446902937202
5852,I_36,1,0.8316197740295845
5852,I_37,1,0.8316197740295845
5852,I_38,5,0.8100032456354358
5852,I_39,17,0.7184850241070775
5852,N_40,7,0.7958289125922547
5852,N_41,4,0.8254003377891247
5852,N_42,47,0.4632688273199104
5852,I_43,8,0.776600575526404
5852,I_44,11,0.7532710912798994
5852,I_45,48,0.4527529592624067
5852,N_46,34,0.611206803093021
5852,N_47,9,0.7598752864123821
5852,N_48,21,0.7073948857994595
5853,I_01,41,0.5658834589864123
5853,N_02,15,0.7039921598435807
5853,I_03,25,0.6700926421086715
5853,I_04,40,0.5698402541986896
5853,I_05,11,0.7319594937571745
5853,I_06,17,0.6869591304014343
5853,N_07,2,0.8244107385453375
5853,N_08,9,0.7453994299763471
5853,N_09,42,0.5639643069865999
5853,I_10,36,0.5896068227424546
5853,I_11,37,0.5864246580920648
5853,I_12,26,0.6623279688786406
5853,I_13,29,0.6068167476686376
5853,I_14,39,0.5752245997568575
5853,I_15,21,0.6773088324104262
5853,I_16,27,0.6373192983605824
5853,I_17,33,0.6002928661028505
5853,I_18,35,0.5993585582983626
5853,I_19,28,0.620679924878441
5853,I_20,43,0.5362672070003563
5853,N_21,16,0.6951344181846055
5853,I_22,23,0.6720306269495545
5853,I_23,23,0.6720306269495545
5853,I_24,23,0.6720306269495545
5853,I_25,31,0.6064088047242653
5853,I_26,31,0.6064088047242653
5853,I_27,31,0.6064088047242653
5853,I_28,19,0.6800429526967503
5853,I_29,19,0.6800429526967503
5853,I_30,19,0.6800429526967503
5853,N_31,45,0.4684884621059198
5853,N_32,45,0.4684884621059198
5853,I_33,44,0.4766779536723126
5853,I_34,8,0.7539964602363332
5853,I_35,34,0.6001684139755002
5853,I_36,5,0.801244485681923
5853,I_37,5,0.801244485681923
5853,I_38,4,0.8048847125691853
5853,I_39,13,0.7169727254329696
5853,N_40,3,0.8060947570520012
5853,N_41,1,0.8447503490654976
5853,N_42,47,0.4599132385492984
5853,I_43,12,0.7196489715618442
5853,I_44,7,0.7941763409495411
5853,I_45,48,0.44945256556583557
5853,N_46,38,0.5814408509584309
5853,N_47,10,0.7448667144317188
5853,N_48,14,0.7165074297105486
5854,I_01,42,0.5590970845503611
5854,N_02,13,0.7219113016525474
5854,I_03,26,0.6556496173454536
5854,I_04,40,0.5679383236724692
5854,I_05,14,0.7041428791841365
5854,I_06,23,0.6824510488102886
5854,N_07,2,0.8240617982486712
5854,N_08,7,0.7704705699717521
5854,N_09,41,0.5621895290346802
5854,I_10,37,0.588363431680328
5854,I_11,36,0.5933197724568839
5854,I_12,25,0.66217387374938
5854,I_13,33,0.6088363450989933
5854,I_14,39,0.5686098985942768
5854,I_15,24,0.6821623144493455
5854,I_16,27,0.6343839032006189
5854,I_17,32,0.6153841067225129
5854,I_18,34,0.6041135422661024
5854,I_19,31,0.6164150628795556
5854,I_20,43,0.5253661349872969
5854,N_21,19,0.6972727953384296
5854,I_22,21,0.6886262437679977
5854,I_23,21,0.6886262437679977
5854,I_24,21,0.6886262437679977
5854,I_25,29,0.6185628001618553
5854,I_26,29,0.6185628001618553
5854,I_27,29,0.6185628001618553
5854,I_28,16,0.6984761023512384
5854,I_29,16,0.6984761023512384
5854,I_30,16,0.6984761023512384
5854,N_31,44,0.46986774356564637
5854,N_32,46,0.4664506127875814
5854,I_33,47,0.46568516567194623
5854,I_34,12,0.7219549775621839
5854,I_35,35,0.6026852663722427
5854,I_36,4,0.793192665341686
5854,I_37,4,0.793192665341686
5854,I_38,8,0.7676004637378911
5854,I_39,11,0.7351222803740566
5854,N_40,3,0.8092945697679774
5854,N_41,1,0.8342190764499385
5854,N_42,45,0.46959879509482216
5854,I_43,10,0.7456694650140525
5854,I_44,6,0.7785416555075754
5854,I_45,48,0.4576429201316877
5854,N_46,38,0.5691964597526509
5854,N_47,9,0.7457239835625139
5854,N_48,18,0.6982544764017022
5855,I_01,41,0.5703275564911082
5855,N_02,9,0.7702332267815878
5855,I_03,25,0.6836403564959241
5855,I_04,38,0.5718006620677895
5855,I_05,13,0.7447681744064943
5855,I_06,20,0.6883637956123627
5855,N_07,6,0.8369228596540521
5855,N_08,10,0.7643856664009866
5855,N_09,37,0.5764974577385003
5855,I_10,39,0.5710799011818288
5855,I_11,40,0.5705740660068046
5855,I_12,26,0.65761687503177
5855,I_13,35,0.6021096651379649
5855,I_14,42,0.559963686940769
5855,I_15,21,0.6876622642713737
5855,I_16,28,0.6406615655078319
5855,I_17,33,0.613386821680696
5855,I_18,34,0.6079022812126765
5855,I_19,29,0.6330303139379411
5855,I_20,43,0.5576349620138432
5855,N_21,15,0.7340702343754616
5855,I_22,23,0.6867187289344859
5855,I_23,23,0.6867187289344859
5855,I_24,23,0.6867187289344859
5855,I_25,31,0.6185042427156672
5855,I_26,31,0.6185042427156672
5855,I_27,31,0.6185042427156672
5855,I_28,18,0.6951359313504571
5855,I_29,18,0.6951359313504571
5855,I_30,18,0.6951359313504571
5855,N_31,47,0.4647169129941013
5855,N_32,44,0.4720466701182565
5855,I_33,48,0.4639367575325972
5855,I_34,11,0.7501213135659962
5855,I_35,27,0.649663335915427
5855,I_36,3,0.8566343850688332
5855,I_37,3,0.8566343850688332
5855,I_38,5,0.840942415883394
5855,I_39,12,0.7475410544701138
5855,N_40,2,0.8566397510863286
5855,N_41,1,0.8663938756879621
5855,N_42,45,0.4705957315706584
5855,I_43,14,0.7358585489900582
5855,I_44,8,0.7904505946831328
5855,I_45,46,0.46985686225182866
5855,N_46,36,0.599554824944007
5855,N_47,7,0.8262060323307221
5855,N_48,16,0.731029202180986
5856,I_01,38,0.5841037144435459
5856,N_02,11,0.7744601652713529
5856,I_03,24,0.6797423475118445
5856,I_04,40,0.5745685016218777
5856,I_05,13,0.755679652519271
5856,I_06,25,0.6761489199183391
5856,N_07,5,0.8316960348424932
5856,N_08,7,0.8134012945704863
5856,N_09,41,0.5652129181158502
5856,I_10,37,0.5960611429767371
5856,I_11,39,0.5834774544239371
5856,I_12,26,0.6698581529761507
5856,I_13,35,0.6134397158486475
5856,I_14,42,0.5545641577971326
5856,I_15,23,0.6840665502089738
5856,I_16,30,0.6408008565340373
5856,I_17,28,0.6438236905529644
5856,I_18,27,0.64813707436771
5856,I_19,29,0.6422908088837561
5856,I_20,43,0.539677509367735
5856,N_21,21,0.7091142022813417
5856,I_22,19,0.7138599494815805
5856,I_23,19,0.7138599494815805
5856,I_24,19,0.7138599494815805
5856,I_25,32,0.6392409964368866
5856,I_26,32,0.6392409964368866
5856,I_27,32,0.6392409964368866
5856,I_28,16,0.7270873879638946
5856,I_29,16,0.7270873879638946
5856,I_30,16,0.7270873879638946
5856,N_31,46,0.4749794685701442
5856,N_32,47,0.4617292458052828
5856,I_33,48,0.4614829987441171
5856,I_34,12,0.7595103756699655
5856,I_35,34,0.6366402137729772
5856,I_36,2,0.8464080511123304
5856,I_37,2,0.8464080511123304
5856,I_38,6,0.8236140843688423
5856,I_39,14,0.7473170868038665
5856,N_40,4,0.8355929041966793
5856,N_41,1,0.8837599919080903
5856,N_42,44,0.48426348010927145
5856,I_43,8,0.7870692853817729
5856,I_44,8,0.7870692853817729
5856,I_45,45,0.4764540004635657
5856,N_46,36,0.6027486858157072
5856,N_47,10,0.7761680328133329
5856,N_48,22,0.7069650168071937
5857,I_01,42,0.5648197570814479
5857,N_02,12,0.7330463160489633
5857,I_03,25,0.6587141949438944
5857,I_04,41,0.5682105856235622
5857,I_05,15,0.7241436538001988
5857,I_06,23,0.6845750567632025
5857,N_07,3,0.8201432218197257
5857,N_08,5,0.8078074333404028
5857,N_09,40,0.5712360867430805
5857,I_10,37,0.5832410148936877
5857,I_11,36,0.5845225981200715
5857,I_12,26,0.6540736363694789
5857,I_13,35,0.5960626743902923
5857,I_14,39,0.5765596780900287
5857,I_15,24,0.6827311717582893
5857,I_16,32,0.6321563531960476
5857,I_17,33,0.6271972900389702
5857,I_18,31,0.6326351788099821
5857,I_19,34,0.6175693893200707
5857,I_20,43,0.5327511650640271
5857,N_21,22,0.7024812052938099
5857,I_22,20,0.7094421182347649
5857,I_23,20,0.7094421182347649
5857,I_24,20,0.7094421182347649
5857,I_25,29,0.6333076967017632
5857,I_26,29,0.6333076967017632
5857,I_27,29,0.6333076967017632
5857,I_28,17,0.7213181671673768
5857,I_29,17,0.7213181671673768
5857,I_30,17,0.7213181671673768
5857,N_31,44,0.48755792178287694
5857,N_32,45,0.47307311894938747
5857,I_33,46,0.47202439590630596
5857,I_34,13,0.7287347808405152
5857,I_35,27,0.6334687629635283
5857,I_36,1,0.820839450943333
5857,I_37,1,0.820839450943333
5857,I_38,7,0.779921931090004
5857,I_39,11,0.7404699384993053
5857,N_40,6,0.8041338062676786
5857,N_41,4,0.8089432618004164
5857,N_42,47,0.45761596598847715
5857,I_43,8,0.7795889438082473
5857,I_44,9,0.7576968256098647
5857,I_45,48,0.4564039684891674
5857,N_46,38,0.581937532559918
5857,N_47,10,0.7448568791510916
5857,N_48,14,0.726720784300598
5858,I_01,40,0.580190592482202
5858,N_02,11,0.7637091187898555
5858,I_03,25,0.676853418082045
5858,I_04,37,0.5873622131734272
5858,I_05,12,0.7552157606964652
5858,I_06,24,0.6805618964493343
5858,N_07,4,0.8358609493731239
5858,N_08,9,0.7722767520702009
5858,N_09,42,0.5700513888014116
5858,I_10,39,0.5811429647033286
5858,I_11,41,0.5761878644257349
5858,I_12,26,0.6605636120411915
5858,I_13,35,0.6038031384706205
5858,I_14,38,0.5864515174504826
5858,I_15,23,0.6862804617922138
5858,I_16,27,0.6408394658656047
5858,I_17,33,0.618020266729181
5858,I_18,34,0.6075892245807111
5858,I_19,29,0.633429184715338
5858,I_20,43,0.546734065423073
5858,N_21,16,0.7171631186141024
5858,I_22,21,0.6902925904583604
5858,I_23,21,0.6902925904583604
5858,I_24,21,0.6902925904583604
5858,I_25,31,0.6199086762012778
5858,I_26,31,0.6199086762012778
5858,I_27,31,0.6199086762012778
5858,I_28,18,0.6992215447811337
5858,I_29,18,0.6992215447811337
5858,I_30,18,0.6992215447811337
5858,N_31,46,0.46904340017753754
5858,N_32,44,0.47003993805605326
5858,I_33,45,0.46977943190680194
5858,I_34,15,0.7364910624777761
5858,I_35,28,0.6393418294338481
5858,I_36,1,0.8428339720142313
5858,I_37,1,0.8428339720142313
5858,I_38,7,0.8056433972920828
5858,I_39,10,0.7659507809460547
5858,N_40,3,0.8375538687281315
5858,N_41,5,0.8348626485257251
5858,N_42,47,0.46641928562874674
5858,I_43,13,0.7489343721091406
5858,I_44,6,0.8095096301008952
5858,I_45,48,0.45889467130732353
5858,N_46,36,0.5951618350645645
5858,N_47,8,0.7762470688394937
5858,N_48,14,0.7416852127389167
5859,I_01,37,0.5875299754932554
5859,N_02,7,0.7502765014763861
5859,I_03,27,0.6312611247260866
5859,I_04,38,0.58698174753785
5859,I_05,8,0.7484593303808998
5859,I_06,18,0.6854689376460279
5859,N_07,2,0.8238999181622246
5859,N_08,10,0.7431331358655074
5859,N_09,42,0.572906685600591
5859,I_10,39,0.582483864767838
5859,I_11,40,0.5772251597670147
5859,I_12,25,0.6503425588411217
5859,I_13,32,0.5961221902546875
5859,I_14,41,0.5769213019243395
5859,I_15,17,0.685490858108371
5859,I_16,26,0.6317962352287243
5859,I_17,35,0.5926589140030496
5859,I_18,36,0.5903292155999749
5859,I_19,28,0.6175986034756661
5859,I_20,43,0.5215448673016215
5859,N_21,16,0.6922799599967719
5859,I_22,23,0.6715838864290602
5859,I_23,23,0.6715838864290602
5859,I_24,23,0.6715838864290602
5859,I_25,30,0.6052977454506474
5859,I_26,30,0.6052977454506474
5859,I_27,30,0.6052977454506474
5859,I_28,20,0.6788215595259898
5859,I_29,20,0.6788215595259898
5859,I_30,20,0.6788215595259898
5859,N_31,45,0.46978403560219845
5859,N_32,45,0.46978403560219845
5859,I_33,44,0.4861331885092183
5859,I_34,14,0.7218313028258654
5859,I_35,34,0.5953757765418517
5859,I_36,4,0.7958097404873687
5859,I_37,4,0.7958097404873687
5859,I_38,13,0.7330676075216533
5859,I_39,9,0.7475797962366235
5859,N_40,3,0.8233194503874524
5859,N_41,1,0.8303411061755471
5859,N_42,47,0.4554994506736366
5859,I_43,15,0.7142891131968881
5859,I_44,6,0.7920461484214698
5859,I_45,48,0.44595555013768723
5859,N_46,33,0.5954221188256777
5859,N_47,11,0.7412239884634131
5859,N_48,12,0.7398364737745438
5860,I_01,36,0.5952453587228728
5860,N_02,10,0.7650527781204953
5860,I_03,25,0.6692758482682432
5860,I_04,38,0.5879249247228122
5860,I_05,9,0.766697600989886
5860,I_06,21,0.6820508676785233
5860,N_07,3,0.82889968862612
5860,N_08,11,0.7459541661708831
5860,N_09,40,0.5847523190387259
5860,I_10,39,0.5849696948788718
5860,I_11,41,0.5782485046445204
5860,I_12,26,0.6600189849373849
5860,I_13,34,0.6054629732028315
5860,I_14,42,0.5691695546042462
5860,I_15,17,0.6821083950686512
5860,I_16,28,0.6377288489259989
5860,I_17,33,0.6075629630835647
5860,I_18,35,0.5997210925373646
5860,I_19,27,0.64037390192628
5860,I_20,43,0.5433682789642991
5860,N_21,15,0.719826477969368
5860,I_22,23,0.6744423368828725
5860,I_23,23,0.6744423368828725
5860,I_24,23,0.6744423368828725
5860,I_25,31,0.6090767529752248
5860,I_26,31,0.6090767529752248
5860,I_27,31,0.6090767529752248
5860,I_28,19,0.6820685451344867
5860,I_29,19,0.6820685451344867
5860,I_30,19,0.6820685451344867
5860,N_31,47,0.460259723304026
5860,N_32,44,0.46886531413740895
5860,I_33,46,0.46094028313370417
5860,I_34,12,0.7439730145574658
5860,I_35,29,0.6228618165108947
5860,I_36,5,0.8078566687935229
5860,I_37,5,0.8078566687935229
5860,I_38,4,0.8082240508401076
5860,I_39,13,0.7268402408161648
5860,N_40,2,0.8384289751443761
5860,N_41,1,0.8570825873282014
5860,N_42,45,0.4677308489434985
5860,I_43,14,0.7218257122655366
5860,I_44,8,0.7774691091569852
5860,I_45,48,0.4569786501607916
5860,N_46,37,0.5908757475438271
5860,N_47,7,0.7858688224837886
5860,N_48,16,0.7110749984021564
5861,I_01,35,0.5939361372046721
5861,N_02,8,0.7495085042138685
5861,I_03,27,0.6214932216430973
5861,I_04,33,0.6001360790519157
5861,I_05,9,0.744942914883436
5861,I_06,24,0.664878107856968
5861,N_07,1,0.8252785880025304
5861,N_08,11,0.7362688397642309
5861,N_09,38,0.5762795310482475
5861,I_10,41,0.5659595888813961
5861,I_11,39,0.5728991739276968
5861,I_12,26,0.6376062702405824
5861,I_13,37,0.5822770394589446
5861,I_14,42,0.5486710910710593
5861,I_15,17,0.6766184917532859
5861,I_16,28,0.615648555004618
5861,I_17,36,0.5834190622271962
5861,I_18,34,0.5990175268533446
5861,I_19,25,0.6386545047843247
5861,I_20,43,0.5395777141499435
5861,N_21,14,0.7132014536229621
5861,I_22,22,0.666444147128118
5861,I_23,22,0.666444147128118
5861,I_24,22,0.666444147128118
5861,I_25,31,0.6001529766076098
5861,I_26,31,0.6001529766076098
5861,I_27,31,0.6001529766076098
5861,I_28,19,0.6728854154912267
5861,I_29,19,0.6728854154912267
5861,I_30,19,0.6728854154912267
5861,N_31,46,0.47176688924884763
5861,N_32,45,0.48176990156172117
5861,I_33,44,0.49103324653053076
5861,I_34,12,0.73608745037477
5861,I_35,40,0.5720228039760354
5861,I_36,2,0.8159730010843589
5861,I_37,2,0.8159730010843589
5861,I_38,13,0.7242817911265882
5861,I_39,10,0.741555832206948
5861,N_40,4,0.8124739880130136
5861,N_41,5,0.7935403233901903
5861,N_42,48,0.4326200496603358
5861,I_43,15,0.7076953638710226
5861,I_44,6,0.7671445340460762
5861,I_45,47,0.4332893062251189
5861,N_46,29,0.6035883724912454
5861,N_47,7,0.7600047076905406
5861,N_48,16,0.6803787350335556
5862,I_01,35,0.5865074631848441
5862,N_02,11,0.7436396529901499
5862,I_03,25,0.6752489032704726
5862,I_04,38,0.5757743405549521
5862,I_05,9,0.7452102859416903
5862,I_06,23,0.6840475553956982
5862,N_07,1,0.8253064328377415
5862,N_08,7,0.77680377448449
5862,N_09,37,0.5778017311265865
5862,I_10,40,0.5645690197647287
5862,I_11,42,0.5582078627655961
5862,I_12,26,0.6406441917675779
5862,I_13,36,0.5862015084816029
5862,I_14,41,0.5623561060690987
5862,I_15,24,0.6769415506413436
5862,I_16,27,0.6387626957435155
5862,I_17,33,0.6137008730133409
5862,I_18,32,0.6145649384840124
5862,I_19,28,0.6296817494853562
5862,I_20,43,0.5328826550702747
5862,N_21,15,0.7196685596499296
5862,I_22,21,0.6914679187691983
5862,I_23,21,0.6914679187691983
5862,I_24,21,0.6914679187691983
5862,I_25,30,0.6200155508693392
5862,I_26,30,0.6200155508693392
5862,I_27,30,0.6200155508693392
5862,I_28,18,0.7011076498476851
5862,I_29,18,0.7011076498476851
5862,I_30,18,0.7011076498476851
5862,N_31,46,0.47338758962460487
5862,N_32,44,0.47479613587536024
5862,I_33,45,0.47398645938647843
5862,I_34,12,0.7385612156082088
5862,I_35,34,0.5948847066599103
5862,I_36,5,0.7963293346527932
5862,I_37,5,0.7963293346527932
5862,I_38,4,0.7980802757879059
5862,I_39,14,0.7202116893466415
5862,N_40,2,0.8125080823708705
5862,N_41,3,0.80727258232925
5862,N_42,48,0.4512592937888494
5862,I_43,10,0.7447873190921531
5862,I_44,13,0.7375223844914329
5862,I_45,47,0.4572739012798706
5862,N_46,39,0.5689110928525646
5862,N_47,8,0.7758010699210459
5862,N_48,16,0.7092586493291725
5863,I_01,35,0.5884219960033139
5863,N_02,13,0.7067562539201051
5863,I_03,25,0.6479369871284535
5863,I_04,36,0.5872550119863058
5863,I_05,14,0.7059902518469716
5863,I_06,23,0.6800771938497887
5863,N_07,1,0.8164506038938767
5863,N_08,6,0.7745271927002816
5863,N_09,38,0.5799075334300744
5863,I_10,41,0.5749993904269534
5863,I_11,39,0.5790284148813096
5863,I_12,26,0.6476359876501013
5863,I_13,34,0.5908391323139003
5863,I_14,42,0.5499616658521458
5863,I_15,24,0.6790592177624744
5863,I_16,28,0.6171330120155802
5863,I_17,33,0.5984554863604606
5863,I_18,32,0.6119830147094015
5863,I_19,27,0.6246017778828478
5863,I_20,43,0.5264591391606118
5863,N_21,12,0.7130526802167676
5863,I_22,20,0.6874924076680884
5863,I_23,20,0.6874924076680884
5863,I_24,20,0.6874924076680884
5863,I_25,30,0.6138538452915174
5863,I_26,30,0.6138538452915174
5863,I_27,30,0.6138538452915174
5863,I_28,17,0.6975693481774391
5863,I_29,17,0.6975693481774391
5863,I_30,17,0.6975693481774391
5863,N_31,44,0.4828527459503181
5863,N_32,44,0.4828527459503181
5863,I_33,46,0.4748898746442663
5863,I_34,11,0.7250621301745772
5863,I_35,40,0.5768561817587737
5863,I_36,2,0.8018501429332208
5863,I_37,2,0.8018501429332208
5863,I_38,7,0.7597248831523138
5863,I_39,15,0.7040107755664436
5863,N_40,5,0.7847970652276846
5863,N_41,4,0.7885721388636133
5863,N_42,47,0.4423134231053678
5863,I_43,10,0.7439720353728384
5863,I_44,9,0.745320756782479
5863,I_45,48,0.4318916632343503
5863,N_46,37,0.5820496700056222
5863,N_47,8,0.747715373617603
5863,N_48,22,0.6801959247292622
5864,I_01,41,0.57873954720734
5864,N_02,11,0.7710353097731089
5864,I_03,26,0.6559684757727484
5864,I_04,42,0.5781520636945908
5864,I_05,13,0.7537068699439133
5864,I_06,24,0.6810689076082038
5864,N_07,6,0.8329114878089968
5864,N_08,7,0.8302451382188948
5864,N_09,39,0.5841887328783331
5864,I_10,37,0.586385515004117
5864,I_11,38,0.5857399831645455
5864,I_12,25,0.6633926990664275
5864,I_13,36,0.6068764306419551
5864,I_14,40,0.5808754569160701
5864,I_15,23,0.6855197209148693
5864,I_16,33,0.6364528621995948
5864,I_17,28,0.6448013757799663
5864,I_18,32,0.6370586945304261
5864,I_19,27,0.6499391467554761
5864,I_20,43,0.5453809236619312
5864,N_21,15,0.742579026486406
5864,I_22,21,0.7220819169303273
5864,I_23,21,0.7220819169303273
5864,I_24,21,0.7220819169303273
5864,I_25,30,0.6445394780209076
5864,I_26,30,0.6445394780209076
5864,I_27,30,0.6445394780209076
5864,I_28,18,0.7350642721940264
5864,I_29,18,0.7350642721940264
5864,I_30,18,0.7350642721940264
5864,N_31,45,0.48311570325072534
5864,N_32,46,0.4772355609344698
5864,I_33,44,0.48801807775889744
5864,I_34,14,0.7530490853163373
5864,I_35,35,0.6175776210696092
5864,I_36,3,0.8489439273670761
5864,I_37,3,0.8489439273670761
5864,I_38,10,0.7915132663916581
5864,I_39,12,0.7604318434136264
5864,N_40,2,0.851825693601306
5864,N_41,1,0.8678391348998434
5864,N_42,47,0.46910881012234756
5864,I_43,8,0.7997863267148339
5864,I_44,9,0.7953010055933353
5864,I_45,48,0.462252196389357
5864,N_46,34,0.6252171638787084
5864,N_47,5,0.8343419676926553
5864,N_48,16,0.7372886996304675
5865,I_01,38,0.5731704150635704
5865,N_02,13,0.7419613069101858
5865,I_03,25,0.6745583225579505
5865,I_04,39,0.5716220519258695
5865,I_05,11,0.7468818706799942
5865,I_06,23,0.6821352005719088
5865,N_07,4,0.8325868140345645
5865,N_08,7,0.8253531989984425
5865,N_09,36,0.5981985050954246
5865,I_10,41,0.5698395872657779
5865,I_11,40,0.5701796339717452
5865,I_12,27,0.6523353789207772
5865,I_13,37,0.5960873541890017
5865,I_14,42,0.5660272932611089
5865,I_15,24,0.681331823530119
5865,I_16,26,0.6535957494440057
5865,I_17,32,0.6340974532831074
5865,I_18,33,0.6337913266166101
5865,I_19,28,0.6516689929016002
5865,I_20,43,0.5482646258536801
5865,N_21,14,0.7378673726080287
5865,I_22,21,0.7172050216741478
5865,I_23,21,0.7172050216741478
5865,I_24,21,0.7172050216741478
5865,I_25,30,0.6389649879488025
5865,I_26,30,0.6389649879488025
5865,I_27,30,0.6389649879488025
5865,I_28,17,0.7300781570909509
5865,I_29,17,0.7300781570909509
5865,I_30,17,0.7300781570909509
5865,N_31,44,0.48677461395935906
5865,N_32,45,0.48097756898565047
5865,I_33,46,0.4740813045208902
5865,I_34,12,0.7455518475113222
5865,I_35,35,0.6020069727608179
5865,I_36,1,0.8433639926330536
5865,I_37,1,0.8433639926330536
5865,I_38,3,0.8359969063563132
5865,I_39,19,0.7249524225804066
5865,N_40,5,0.8303033579035671
5865,N_41,6,0.8299089712278701
5865,N_42,48,0.448985857574882
5865,I_43,9,0.7972716024554551
5865,I_44,10,0.7512308759324761
5865,I_45,47,0.45711743371579616
5865,N_46,34,0.603750685480771
5865,N_47,8,0.8098751678569808
5865,N_48,15,0.7329955745224659
5866,I_01,38,0.5784467445465239
5866,N_02,14,0.7180389396319093
5866,I_03,25,0.6543684612134595
5866,I_04,40,0.5733671312416503
5866,I_05,13,0.7197834400927565
5866,I_06,24,0.675092891358089
5866,N_07,1,0.821448551558321
5866,N_08,7,0.773841261476983
5866,N_09,35,0.5869704551392744
5866,I_10,42,0.5672413539064654
5866,I_11,39,0.5753902111347058
5866,I_12,26,0.6479784386887187
5866,I_13,34,0.5926474471420144
5866,I_14,41,0.5696471255077162
5866,I_15,23,0.6800040077821015
5866,I_16,27,0.6295042394686324
5866,I_17,33,0.6101763766287651
5866,I_18,32,0.6129009510464837
5866,I_19,28,0.6269016488382403
5866,I_20,43,0.5243783052042892
5866,N_21,15,0.7167868093641853
5866,I_22,21,0.6889761874000251
5866,I_23,21,0.6889761874000251
5866,I_24,21,0.6889761874000251
5866,I_25,30,0.6175938533930817
5866,I_26,30,0.6175938533930817
5866,I_27,30,0.6175938533930817
5866,I_28,18,0.6980815924303427
5866,I_29,18,0.6980815924303427
5866,I_30,18,0.6980815924303427
5866,N_31,46,0.47317336215599176
5866,N_32,45,0.47518374846752837
5866,I_33,44,0.4811052415849819
5866,I_34,12,0.7227841979237372
5866,I_35,36,0.5845852556387532
5866,I_36,4,0.7941387801999162
5866,I_37,4,0.7941387801999162
5866,I_38,3,0.7984953945232625
5866,I_39,16,0.7124822570257511
5866,N_40,6,0.7886426072881043
5866,N_41,2,0.8013954338799465
5866,N_42,47,0.4559743952957734
5866,I_43,10,0.7423257939501471
5866,I_44,9,0.7667379451267664
5866,I_45,48,0.4486125871000374
5866,N_46,37,0.5800290509455597
5866,N_47,8,0.7695946236894559
5866,N_48,11,0.7358713253352446
5867,I_01,40,0.5793317536740248
5867,N_02,13,0.7372937210742447
5867,I_03,26,0.6521240358780536
5867,I_04,41,0.5763732769401452
5867,I_05,11,0.7427614801898638
5867,I_06,23,0.6826714551434706
5867,N_07,1,0.8351393478589302
5867,N_08,6,0.8021792097571754
5867,N_09,37,0.5879423325854369
5867,I_10,39,0.5835486661959224
5867,I_11,38,0.5877495162066153
5867,I_12,25,0.6566166116398033
5867,I_13,35,0.6016208468515076
5867,I_14,42,0.5736009490491027
5867,I_15,24,0.6819650559783238
5867,I_16,32,0.6260312224532277
5867,I_17,33,0.6252121422429625
5867,I_18,27,0.635490561668772
5867,I_19,28,0.6340464393648537
5867,I_20,43,0.5390501397150282
5867,N_21,14,0.7336111021858185
5867,I_22,21,0.7052191659179764
5867,I_23,21,0.7052191659179764
5867,I_24,21,0.7052191659179764
5867,I_25,30,0.6298255457718146
5867,I_26,30,0.6298255457718146
5867,I_27,30,0.6298255457718146
5867,I_28,18,0.7164465393598017
5867,I_29,18,0.7164465393598017
5867,I_30,18,0.7164465393598017
5867,N_31,45,0.48207401857413945
5867,N_32,45,0.48207401857413945
5867,I_33,44,0.4967422920314498
5867,I_34,16,0.729164266677181
5867,I_35,34,0.6227186011558196
5867,I_36,3,0.8208888426661431
5867,I_37,3,0.8208888426661431
5867,I_38,10,0.765226786900186
5867,I_39,15,0.7316074571727327
5867,N_40,2,0.8220741393164439
5867,N_41,5,0.8187072096519696
5867,N_42,47,0.4636437242874355
5867,I_43,9,0.7687781962649928
5867,I_44,8,0.787598092632653
5867,I_45,48,0.4557851595370266
5867,N_46,36,0.5892652503501999
5867,N_47,7,0.7916569969771731
5867,N_48,12,0.7374040097851675
5868,I_01,40,0.57274413838793
5868,N_02,13,0.7316138238350381
5868,I_03,25,0.6777117470838663
5868,I_04,38,0.5762137490833766
5868,I_05,15,0.7253152344143243
5868,I_06,24,0.6786287727966115
5868,N_07,1,0.8355233465950213
5868,N_08,8,0.7986994130028324
5868,N_09,37,0.5855898276227625
5868,I_10,41,0.5706641602796172
5868,I_11,39,0.5747836714558334
5868,I_12,26,0.6528331824071475
5868,I_13,36,0.5955977436866942
5868,I_14,42,0.5701880990812425
5868,I_15,23,0.6833156718183312
5868,I_16,27,0.6513892670464237
5868,I_17,34,0.6238076543612605
5868,I_18,29,0.6327750789793035
5868,I_19,33,0.6241059598552129
5868,I_20,43,0.5438752005891847
5868,N_21,12,0.7345594983898178
5868,I_22,21,0.704875733556511
5868,I_23,21,0.704875733556511
5868,I_24,21,0.704875733556511
5868,I_25,31,0.6303318225233832
5868,I_26,31,0.6303318225233832
5868,I_27,31,0.6303318225233832
5868,I_28,18,0.7160276277359844
5868,I_29,18,0.7160276277359844
